source,dialect,word,kanji,gloss_ja,gloss_en,section
Wikipedia,上伊那地域の方言,発起人となる,,|||||||||||||○||||○,,南部系
Wikipedia,上伊那地域の方言,百舌,,もず || もも|| 中・北部で「も」南部で「も」,,二拍名詞
Wikipedia,上伊那地域の方言,矢,,(が) || や(が) ||,,一拍名詞
Wikipedia,上伊那地域の方言,砂,,す || す || 南部,,二拍名詞
Wikipedia,上伊那地域の方言,神,,かみ || か ||,,二拍名詞
Wikipedia,上伊那地域の方言,粘土,,|||||||||||||||○||○,,南部系
Wikipedia,上伊那地域の方言,縋る,,すがる || すがる ||,,三拍動詞
Wikipedia,上伊那地域の方言,考え込む,,かんがえこむ || かんがえこむ ||,,複合動詞
Wikipedia,上伊那地域の方言,背,,(が) || せ(が) || 伊那市など（ほか未調査）,,一拍名詞
Wikipedia,上伊那地域の方言,藻,,も(が) || (が) || 東部,,一拍名詞
Wikipedia,上伊那地域の方言,虹,,に || にじ ||,,二拍名詞
Wikipedia,上伊那地域の方言,蚕が眠りから覚めること,,|||||||||||||○||○||○,,南部系
Wikipedia,上伊那地域の方言,蛍,,|||||||||||||○||○||○,,南部系
Wikipedia,上伊那地域の方言,見次第,,|||||||||||||○||||,,南部系
Wikipedia,上伊那地域の方言,記憶力,,|||||||||||||||○||○,,南部系
Wikipedia,上伊那地域の方言,誇る,,ほこる || ほこる ||,,三拍動詞
Wikipedia,上伊那地域の方言,象,,ぞう || ぞ ||,,二拍名詞
Wikipedia,上伊那地域の方言,辰野町小野（1975年収録）,,B(孫)：おばーちゃん、あしたー たなばたさまだじ,,祖母と孫の会話
Wikipedia,上伊那地域の方言,辻,,つ || つじ || 伊那市など（ほか未調査）,,二拍名詞
Wikipedia,上伊那地域の方言,追いかける,,|||||×||||||×||×||△||○,,南部系
Wikipedia,上伊那地域の方言,逃げ出す,,にげだす || にげだす ||,,複合動詞
Wikipedia,上伊那地域の方言,逆接条件（…なくても）,,逆接条件には「…ナンデモ」「…ンデモ」「…デモ」「…ドモ」などを用いる,,打ち消しの表現
Wikipedia,上伊那地域の方言,通る,,とおる || とおるとおる || 個人差あり,,三拍動詞
Wikipedia,上伊那地域の方言,野良着,,|||||||||||||||||○,,南部系
Wikipedia,上伊那地域の方言,陣痛,,|||○||||||○||||○||○||○,,南部系
Wikipedia,上伊那地域の方言,雲,,くも || く||,,二拍名詞
Wikipedia,上伊那地域の方言,餌,,え || えさ || 伊那市,,二拍名詞
Wikipedia,上伊那地域の方言,香,,(が) || か(が) || 伊那市など（ほか未調査）,,一拍名詞
Wikipedia,上伊那地域の方言,魚とあらと一緒に煮た大根汁,,|||||||||||||○||○||○,,南部系
Wikipedia,上伊那地域の方言,鳩,,はと || は ||,,二拍名詞
Wikipedia,上伊那地域の方言,鷺,,さ || さぎ || 伊那市など（ほか未調査）,,二拍名詞
Wikipedia,下北弁,おっきに,,ありがとう,,日本の他地域と共通する方言単語
Wikipedia,下北弁,～さい,,～しなよ （特に北通りで使う）,,下北弁特有の言葉
Wikipedia,下北弁,～さまい,,～してください,,下北弁特有の言葉
Wikipedia,下北弁,～して,,～から（理由）,,下北弁特有の言葉
Wikipedia,下北弁,～せ,,～ね、～しなよ 特に西通りの言葉に多くみられる,,日本の他地域と共通する方言単語
Wikipedia,下北弁,～でぇ,,～よ,,日本の他地域と共通する方言単語
Wikipedia,下北弁,～ばって,,～だけれども,,日本の他地域と共通する方言単語
Wikipedia,下北弁,～みんた,,～のようだ、～みたいだ,,下北弁特有の言葉
Wikipedia,与那国語,narun（なる）,,ba（ば）||||minun（ない）ŋisan（そうだ）||||||bi（て）biti（て）,,形容詞
Wikipedia,与那国語,tagagu,,tagaru||tagarjaː||taga||tagan||tagaru||taga,,形容詞
Wikipedia,与那国語,ア,,イ||ウ||エ||オ,,日本語との対応
Wikipedia,中国方言,アクセント,,アクセントはほとんどの地域で東京式アクセントを用いる,,発音
Wikipedia,中国方言,ガ行音,,ガ行鼻濁音は用いず、破裂音[g]で発音する,,発音
Wikipedia,丹後弁,終助詞「で」「ど」,,告知の終助詞に「で」「ど」がある。「で」は「よ」の意味があり、「ど」は「ぞ」とほぼ同義,,主な表現
Wikipedia,丹後弁,逆接の接続助詞,,「けれども」にあたる接続助詞には、「けど」が最も多く用いられ、ほかに「けえど」も用いられる。「けえど」は舞鶴や丹波北部で使用が盛ん,,主な表現
JMdict,九州,うちがみ,内神,,patron god; ancestor deified as a kami,
JMdict,九州,かみげ,髪毛,,hair (on the head),
JMdict,九州,ぎんた,,,in case of,
JMdict,九州,こゆい,濃ゆい,,"deep (colour); dark; strong (flavour, smell, etc.); thick (consistency); dense",
JMdict,九州,ごわす,,,to be,
JMdict,九州,すかん,好かん,,I don't like it; I hate it,
JMdict,九州,せからしか,,,irritating; annoying,
JMdict,九州,たい,,,want to do ...; would like to do ...; indicates emphasis; very ...,
JMdict,九州,てげ,,,very,
JMdict,九州,と,,,"if; when; and; with; used for quoting (thoughts, speech, etc.); promoted pawn; indicates a question",
JMdict,九州,どもこもならん,,,cannot be helped; nothing can be done,
JMdict,九州,はわく,,,to sweep (with a broom); to clean up,
JMdict,九州,ばい,,,indicates emphasis,
JMdict,九州,ばかちん,馬鹿ちん,,idiot; moron,
JMdict,九州,ばってん,,,but; however,
JMdict,九州,ぶすくれる,,,to sulk; to pout,
JMdict,九州,よだきい,,,bothersome; troublesome,
JMdict,九州/東北,すかり,,,net for caught fish; net-like tassel of Buddhist prayer beads; Vespula flaviceps (species of yellowj,
Wikipedia,五島列島方言,アガ,,貴方、お前 || 自分 || 五島方言集(1976) p.9,,語彙
Wikipedia,五島列島方言,アッパヨー,,恐ろしいよ || || 九州地方の方言(1983) p.179,,語彙
Wikipedia,五島列島方言,アヒコ,,あそこ || || 九州地方の方言(1983) p.195,,語彙
Wikipedia,五島列島方言,アラカレ,,離れろ || || 九州地方の方言(1983) p.179,,語彙
Wikipedia,五島列島方言,ウウカ,,多い || || 九州地方の方言(1983) p.195,,語彙
Wikipedia,五島列島方言,コッカマス,,ぶん殴る || || 九州地方の方言(1983) p.179,,語彙
Wikipedia,五島列島方言,セカラシカ,,うるさい || 九州方言のせからしか（忙しい）からの意味変化 || 五島方言集(1976) p.8,,語彙
Wikipedia,五島列島方言,チョンドコ,,便所、手洗い所 || 手水所（ちょうずどころ） || 五島方言集(1976) p.11,,語彙
Wikipedia,五島列島方言,チング,,友達 || 朝鮮語の친구（チング、友達） || 五島方言集(1976) p.11,,語彙
Wikipedia,五島列島方言,チンチロモフ,,あわてふためいて || || 九州地方の方言(1983) p.179,,語彙
Wikipedia,五島列島方言,ツンダシカ,,可哀想 || 中国語の涙出度 || 五島方言集(1976) p.10,,語彙
Wikipedia,五島列島方言,バッブッドン,,蛙 || 語源不明 || 五島方言集(1976) p.6,,語彙
Wikipedia,五島列島方言,バボ,,兄貴 || || 九州地方の方言(1983) p.179,,語彙
Wikipedia,五島列島方言,ビッシャッ,,沢山 || || 九州地方の方言(1983) p.179,,語彙
Wikipedia,五島列島方言,ビッツナカ,,不器量な || || 九州地方の方言(1983) p.179,,語彙
Wikipedia,五島列島方言,ヘッパ,,うそ || || 九州地方の方言(1983) p.179,,語彙
Wikipedia,五島列島方言,ムヒコ,,息子 || || 九州地方の方言(1983) p.195,,語彙
Wikipedia,五島列島方言,例,,: 標準語「崎山から豆腐を縄でしばって持って出たけれど、やっぱり、豆腐は豆腐、長手の腐れ水のところで、引き千切れた」,,敬語
Wikipedia,五島列島方言,命令形,,かけ（書け）,,動詞
Wikipedia,五島列島方言,完了形,,きゃた、きゃーた（書いた）,,動詞
Wikipedia,五島列島方言,意志形,,かこ（書こう）、かこや（書こうよ）、かこでー（書きましょう）、かこごちゃっ（書きたい）,,動詞
Wikipedia,五島列島方言,未然形,,かかん（書かない）、かかるっ（書くことができる）、かかすっ（書かせる）,,動詞
Wikipedia,五島列島方言,条件形,,かけば（書けば）,,動詞
Wikipedia,五島列島方言,男性詞の例,,女性詞の例,,男性詞、女性詞
Wikipedia,五島列島方言,語句,,意味 || 語源 || 出典,,語彙
Wikipedia,五島列島方言,連用形,,かっだす（書き出す）、かっはいむっ（書きはじめる）、かっながら（書きながら）、かっしもた（書いてしまった）、かっます（書きます）,,動詞
Wikipedia,京言葉,-といやす,,「ておいやす」の変形,,敬語
Wikipedia,京言葉,おす,,「ある」の丁寧語で、大阪の「おま（す）」に相当。形容詞の後ろにもつく,,敬語
Wikipedia,京言葉,なはる,,「する」の尊敬語。「-なはれ」「-な（は）い」の形で様々な動詞の命令表現にも使うが、「-なはれ」は大阪的な言い方で京都ではほとんど使わない,,敬語
Wikipedia,京言葉,カ変（来る）,,き-こ- || き- || くる || くる || （くりゃ）（きたら） || きーこい,,動詞
Wikipedia,京言葉,サ変（する）,,し-せ- || し- || する || する || （すりゃ）（したら） || しーせー,,動詞
Wikipedia,京言葉,上一段（着る）,,き- || き- || きる || きる || （きりゃ）（きたら） || きー,,動詞
Wikipedia,京言葉,下一段（出る）,,で- || で- || でる || でる || （でりゃ）（でたら） || でー,,動詞
JMdict,京都,いけずいし,いけず石,,rock placed on a corner of one's plot facing the road to protect against cars,
JMdict,京都,え,,,eh?; what?; yes; that's correct; used for soft emphasis or to soften a statement or request; strengt,
JMdict,京都,えずくろしい,,,unpleasant; gross,
JMdict,京都,おいでやす,,,"welcome (in shops, etc.)",
JMdict,京都,おいない,,,come; go,
JMdict,京都,おきばりやす,お気張りやす,,do your best; keep it up,
JMdict,京都,おこしやす,,,welcome!,
JMdict,京都,おこぼ,,,girl's lacquered wooden clogs,
JMdict,京都,おす,,,to be,
JMdict,京都,おまっとさん,,,sorry to have kept you waiting,
JMdict,京都,くど,竈,,smokehole on hearth; hearth; (kitchen) furnace,
JMdict,京都,くもこ,雲子,,cod roe; cod milt,
JMdict,京都,ぐじ,具慈,,tilefish (Branchiostegus spp.); blanquillo,
JMdict,京都,ごもく,芥,,trash; rubbish,
JMdict,京都,ざばん,座版,,rectangular company stamp; square company seal,
JMdict,京都,しろうと,素人,,"amateur; layman; respectable woman (i.e. not a prostitute, hostess, geisha); unlicensed prostitute",
JMdict,京都,どす,,,"dagger; dirk; threatening quality (in a voice, etc.); muddy; turbid; be; is",
JMdict,京都,どすえ,,,I assure you it is,
JMdict,京都,なむなむ,,,so-so; tolerable,
JMdict,京都,のぼす,上す,,to raise; to record,
JMdict,京都,のぼせる,上せる,,to raise; to record,
JMdict,京都,ひめ,姫,,"young lady of noble birth; princess (esp. in Western contexts, tales, etc.); girl; small; cute; pros",
JMdict,京都,ぶぶづけ,ぶぶ漬け,,ochazuke; cooked rice with green tea poured on it,
JMdict,京都,ぼぼ,,,pussy (i.e. female genitals); sexual intercourse,
JMdict,京都,めいぼ,,,sty (on the eyelid),
JMdict,京都,よかろう,良かろう,,"probably good; fine, isn't it?",
JMdict,京都,よろしおす,宜しおす,,(it) is fine; nice,
JMdict,京都/琉球,だからよ,,,yes; right,
Wikipedia,京阪式アクセント,H○,,||,,類別
Wikipedia,京阪式アクセント,H○○,,colspan=2|,,類別
Wikipedia,京阪式アクセント,H○○○,,colspan=2|,,類別
Wikipedia,京阪式アクセント,L○,,き、きい、き||き,,類別
Wikipedia,京阪式アクセント,L○○,,い・いつ||い・い,,類別
Wikipedia,京阪式アクセント,L○○○,,うさ・うさぎ||う・う,,類別
Wikipedia,京阪式アクセント,低低低（高）,,colspan=2|高高低（低）||高低低（低）,,歴史
Wikipedia,京阪式アクセント,低低降,,colspan=3|高低低,,歴史
Wikipedia,京阪式アクセント,低低高,,colspan=2|高低低||五段高高高一段低低高,,歴史
